Date,Open,High,Low,Close,Adj Close,Volume,feature1,feature2,feature3,feature4,feature5
4/25/2023,279.51001,281.600006,275.369995,275.420013,273.177948,45772200,0.0,0.0,0.0,0.0,0.0
4/26/2023,296.700012,299.570007,292.730011,295.369995,292.965576,64599200,0.0,0.0,0.0,0.0,0.0
4/27/2023,295.970001,305.200012,295.25,304.829987,302.348541,46462600,0.0,0.0,0.0,0.0,0.0
4/28/2023,304.01001,308.929993,303.309998,307.26001,304.758789,36446700,0.0,0.0,0.0,0.0,0.0
5/1/2023,306.970001,308.600006,305.149994,305.559998,303.072571,21294100,0.0,0.0,0.0,0.0,0.0
5/2/2023,307.76001,309.179993,303.910004,305.410004,302.923798,26404400,0.0,0.0,0.0,0.0,0.0
5/3/2023,306.619995,308.609985,304.089996,304.399994,301.922058,22360800,0.0,0.0,0.0,0.0,0.0
5/4/2023,306.23999,307.76001,303.399994,305.410004,302.923798,22519900,0.0,0.0,0.0,0.0,0.0
5/5/2023,305.720001,311.970001,304.269989,310.649994,308.121155,28181200,0.0,0.0,0.0,0.0,0.0
5/8/2023,310.130005,310.200012,306.089996,308.649994,306.137421,21318600,0.0,0.0,0.0,0.0,0.0
5/9/2023,308.0,310.040009,306.309998,307.0,304.500885,21340800,0.0,0.0,0.0,0.0,0.0
5/10/2023,308.619995,313.0,307.670013,312.309998,309.767609,30078000,0.0,0.0,0.0,0.0,0.0
5/11/2023,310.100006,311.119995,306.26001,310.109985,307.585541,31680200,0.0,0.0,0.0,0.0,0.0
5/12/2023,310.549988,310.649994,306.600006,308.970001,306.454834,19758100,0.0,0.0,0.0,0.0,0.0
5/15/2023,309.100006,309.899994,307.589996,309.459991,306.940826,16336500,0.0,0.0,0.0,0.0,0.0
5/16/2023,309.829987,313.709991,309.829987,311.73999,309.202271,26730300,0.0,0.0,0.0,0.0,0.0
5/17/2023,312.290009,314.429993,310.73999,314.0,312.124725,24315000,0.0,0.0,0.0,0.0,0.0
5/18/2023,314.529999,319.040009,313.720001,318.519989,316.617737,27276000,0.0,0.0,0.0,0.0,0.0
5/19/2023,316.73999,318.75,316.369995,318.339996,316.438782,27529500,0.0,0.0,0.0,0.0,0.0
5/22/2023,318.600006,322.589996,318.01001,321.179993,319.261871,24115700,0.0,0.0,0.0,0.0,0.0
5/23/2023,320.029999,322.720001,315.25,315.26001,313.377228,30797200,0.0,0.0,0.0,0.0,0.0
5/24/2023,314.730011,316.5,312.609985,313.850006,311.975616,23384900,0.0,0.0,0.0,0.0,0.0
5/25/2023,323.23999,326.899994,320.0,325.920013,323.973572,43301700,0.0,0.0,0.0,0.0,0.0
5/26/2023,324.019989,333.399994,323.880005,332.890015,330.901917,36630600,0.0,0.0,0.0,0.0,0.0
5/30/2023,335.230011,335.73999,330.519989,331.209991,329.231934,29503100,0.0,0.0,0.0,0.0,0.0
5/31/2023,332.290009,335.940002,327.329987,328.390015,326.428802,45950600,0.0,0.0,0.0,0.0,0.0
6/1/2023,325.929993,333.529999,324.720001,332.579987,330.593719,26773900,0.0,0.0,0.0,0.0,0.0
6/2/2023,334.25,337.5,332.549988,335.399994,333.396942,25864000,0.0,0.0,0.0,0.0,0.0
6/5/2023,335.220001,338.559998,334.660004,335.940002,333.933716,21307100,0.0,0.0,0.0,0.0,0.0
6/6/2023,335.329987,335.369995,332.170013,333.679993,331.687225,20396200,0.0,0.0,0.0,0.0,0.0
6/7/2023,331.649994,334.48999,322.5,323.380005,321.44873,40717100,0.0,0.0,0.0,0.0,0.0
6/8/2023,323.940002,326.640015,323.350006,325.26001,323.317474,23277700,0.0,0.0,0.0,0.0,0.0
6/9/2023,324.98999,329.98999,324.410004,326.790009,324.838348,22514900,0.0,0.0,0.0,0.0,0.0
6/12/2023,328.579987,332.100006,325.160004,331.850006,329.868134,24260300,0.0,0.0,0.0,0.0,0.0
6/13/2023,334.470001,336.980011,330.390015,334.290009,332.293549,22951300,0.0,0.0,0.0,0.0,0.0
6/14/2023,334.339996,339.040009,332.809998,337.339996,335.325317,26003800,0.0,0.0,0.0,0.0,0.0
6/15/2023,337.480011,349.839996,337.200012,348.100006,346.021057,38899100,0.0,0.0,0.0,0.0,0.0
6/16/2023,351.320007,351.470001,341.950012,342.329987,340.285492,46533600,0.0,0.0,0.0,0.0,0.0
6/20/2023,339.309998,342.079987,335.859985,338.049988,336.031067,26375400,0.0,0.0,0.0,0.0,0.0
6/21/2023,336.369995,337.730011,332.070007,333.559998,331.567902,25117800,0.0,0.0,0.0,0.0,0.0
6/22/2023,334.119995,340.119995,333.339996,339.709991,337.681183,23556800,0.0,0.0,0.0,0.0,0.0
6/23/2023,334.359985,337.959991,333.450012,335.019989,333.019196,23084700,0.0,0.0,0.0,0.0,0.0
6/26/2023,333.720001,336.109985,328.48999,328.600006,326.637543,21520600,0.0,0.0,0.0,0.0,0.0
6/27/2023,331.859985,336.149994,329.299988,334.570007,332.571899,24354100,0.0,0.0,0.0,0.0,0.0
6/28/2023,334.660004,337.980011,333.809998,335.850006,333.844238,20259500,0.0,0.0,0.0,0.0,0.0
6/29/2023,334.709991,336.109985,332.619995,335.049988,333.049011,16997000,0.0,0.0,0.0,0.0,0.0
6/30/2023,337.75,342.730011,337.200012,340.540009,338.506226,26823800,0.0,0.0,0.0,0.0,0.0
7/3/2023,339.190002,340.899994,336.570007,337.98999,335.971436,12508700,0.0,0.0,0.0,0.0,0.0
7/5/2023,335.089996,341.649994,334.730011,338.149994,336.130463,18172400,0.0,0.0,0.0,0.0,0.0
7/6/2023,337.299988,342.98999,335.5,341.269989,339.231842,28161200,0.0,0.0,0.0,0.0,0.0
7/7/2023,339.320007,341.790009,337.0,337.220001,335.206024,21185300,0.0,0.0,0.0,0.0,0.0
7/10/2023,334.600006,335.230011,327.589996,331.829987,329.848206,32791400,0.0,0.0,0.0,0.0,0.0
7/11/2023,331.059998,332.859985,327.0,332.470001,330.484436,26698200,0.0,0.0,0.0,0.0,0.0
7/12/2023,336.600006,341.649994,335.670013,337.200012,335.186188,29995300,0.0,0.0,0.0,0.0,0.0
7/13/2023,339.559998,343.73999,339.019989,342.660004,340.613556,20567200,0.0,0.0,0.0,0.0,0.0
7/14/2023,347.589996,351.429993,344.309998,345.23999,343.178131,28302200,0.0,0.0,0.0,0.0,0.0
7/17/2023,345.679993,346.98999,342.200012,345.730011,343.665253,20363900,0.0,0.0,0.0,0.0,0.0
7/18/2023,345.829987,366.779999,342.170013,359.48999,357.343048,64872700,0.0,0.0,0.0,0.0,0.0
7/19/2023,361.75,362.459991,352.440002,355.079987,352.959381,39732900,0.0,0.0,0.0,0.0,0.0
7/20/2023,353.570007,357.970001,345.369995,346.869995,344.798431,33778400,0.0,0.0,0.0,0.0,0.0
7/21/2023,349.149994,350.299988,339.829987,343.769989,341.716919,69368900,0.0,0.0,0.0,0.0,0.0
7/24/2023,345.850006,346.920013,342.309998,345.109985,343.048889,26678100,0.0,0.0,0.0,0.0,0.0
7/25/2023,347.109985,351.890015,345.070007,350.980011,348.88385,41637700,0.0,0.0,0.0,0.0,0.0
7/26/2023,341.440002,344.670013,333.109985,337.769989,335.752747,58383700,0.0,0.0,0.0,0.0,0.0
7/27/2023,340.480011,341.329987,329.049988,330.720001,328.744904,39635300,0.0,0.0,0.0,0.0,0.0
7/28/2023,333.670013,340.01001,333.170013,338.369995,336.349182,28484900,0.0,0.0,0.0,0.0,0.0
7/31/2023,336.920013,337.700012,333.359985,335.920013,333.913818,25446000,0.0,0.0,0.0,0.0,0.0
8/1/2023,335.190002,338.540009,333.700012,336.339996,334.331299,18311900,0.0,0.0,0.0,0.0,0.0
8/2/2023,333.630005,333.630005,326.359985,327.5,325.544098,27761300,0.0,0.0,0.0,0.0,0.0
8/3/2023,326.0,329.880005,325.950012,326.660004,324.709137,18253700,0.0,0.0,0.0,0.0,0.0
8/4/2023,331.880005,335.140015,327.23999,327.779999,325.822388,23727700,0.0,0.0,0.0,0.0,0.0
8/7/2023,328.369995,331.109985,327.519989,330.109985,328.138519,17741500,0.0,0.0,0.0,0.0,0.0
8/8/2023,326.959991,328.75,323.0,326.049988,324.102753,22327600,0.0,0.0,0.0,0.0,0.0
8/9/2023,326.470001,327.109985,321.049988,322.230011,320.305573,22373300,0.0,0.0,0.0,0.0,0.0
8/10/2023,326.019989,328.26001,321.179993,322.929993,321.001404,20113700,0.0,0.0,0.0,0.0,0.0
8/11/2023,320.26001,322.410004,319.209991,321.01001,319.092865,24342600,0.0,0.0,0.0,0.0,0.0
8/14/2023,321.390015,324.059998,320.079987,324.040009,322.104767,18836100,0.0,0.0,0.0,0.0,0.0
8/15/2023,323.0,325.089996,320.899994,321.859985,319.937775,16966300,0.0,0.0,0.0,0.0,0.0
8/16/2023,320.799988,324.420013,319.799988,320.399994,319.160797,20698900,0.0,0.0,0.0,0.0,0.0
8/17/2023,320.540009,321.869995,316.209991,316.880005,315.654449,21257200,0.0,0.0,0.0,0.0,0.0
8/18/2023,314.48999,318.380005,311.549988,316.480011,315.255981,24744800,0.0,0.0,0.0,0.0,0.0
8/21/2023,317.929993,322.769989,317.040009,321.880005,320.635071,24040000,0.0,0.0,0.0,0.0,0.0
8/22/2023,325.5,326.079987,321.459991,322.459991,321.21283,16102000,0.0,0.0,0.0,0.0,0.0
8/23/2023,323.820007,329.200012,323.459991,327.0,325.735291,21166400,0.0,0.0,0.0,0.0,0.0
8/24/2023,332.850006,332.980011,319.959991,319.970001,318.732483,23281400,0.0,0.0,0.0,0.0,0.0
8/25/2023,321.470001,325.359985,318.799988,322.980011,321.730835,21684100,0.0,0.0,0.0,0.0,0.0
8/28/2023,325.660004,326.149994,321.720001,323.700012,322.448059,14808500,0.0,0.0,0.0,0.0,0.0
8/29/2023,321.880005,328.980011,321.880005,328.410004,327.139832,19284600,0.0,0.0,0.0,0.0,0.0
8/30/2023,328.670013,329.809998,326.450012,328.790009,327.518341,15222100,0.0,0.0,0.0,0.0,0.0
8/31/2023,329.200012,330.910004,326.779999,327.76001,326.492371,26411000,0.0,0.0,0.0,0.0,0.0
9/1/2023,331.309998,331.98999,326.779999,328.660004,327.388855,14931200,0.0,0.0,0.0,0.0,0.0
9/5/2023,329.0,334.850006,328.660004,333.549988,332.259918,18553900,0.0,0.0,0.0,0.0,0.0
9/6/2023,333.380005,334.459991,330.179993,332.880005,331.59256,17535800,0.0,0.0,0.0,0.0,0.0
9/7/2023,331.290009,333.079987,329.029999,329.910004,328.634033,18381000,0.0,0.0,0.0,0.0,0.0
9/8/2023,330.089996,336.160004,329.459991,334.269989,332.977142,19530100,0.0,0.0,0.0,0.0,0.0
9/11/2023,337.23999,338.420013,335.429993,337.940002,336.632965,16583300,0.0,0.0,0.0,0.0,0.0
9/12/2023,335.820007,336.790009,331.480011,331.769989,330.486816,17565500,0.0,0.0,0.0,0.0,0.0
9/13/2023,331.309998,336.850006,331.170013,336.059998,334.760254,16544400,0.0,0.0,0.0,0.0,0.0
9/14/2023,339.149994,340.859985,336.570007,338.700012,337.390045,20267000,0.0,0.0,0.0,0.0,0.0
9/15/2023,336.920013,337.399994,329.649994,330.220001,328.942841,37666900,0.0,0.0,0.0,0.0,0.0
9/18/2023,327.799988,330.399994,326.359985,329.059998,327.787323,16834200,0.0,0.0,0.0,0.0,0.0
9/19/2023,326.170013,329.390015,324.51001,328.649994,327.378906,16505900,0.0,0.0,0.0,0.0,0.0
9/20/2023,329.51001,329.589996,320.51001,320.769989,319.529358,21436500,0.0,0.0,0.0,0.0,0.0
9/21/2023,319.26001,325.350006,315.0,319.529999,318.294159,35529500,0.0,0.0,0.0,0.0,0.0
9/22/2023,321.320007,321.450012,316.149994,317.01001,315.783936,21447900,0.0,0.0,0.0,0.0,0.0
9/25/2023,316.589996,317.670013,315.0,317.540009,316.31189,17836000,0.0,0.0,0.0,0.0,0.0
9/26/2023,315.130005,315.880005,310.019989,312.140015,310.93277,26297600,0.0,0.0,0.0,0.0,0.0
9/27/2023,312.299988,314.299988,309.690002,312.790009,311.580231,19410100,0.0,0.0,0.0,0.0,0.0
9/28/2023,310.98999,315.480011,309.450012,313.640015,312.426971,19683600,0.0,0.0,0.0,0.0,0.0
9/29/2023,317.75,319.470001,314.980011,315.75,314.528778,24140300,0.0,0.0,0.0,0.0,0.0
10/2/2023,316.279999,321.890015,315.179993,321.799988,320.555389,20570000,0.0,0.0,0.0,0.0,0.0
10/3/2023,320.829987,321.390015,311.209991,313.390015,312.177948,21033500,0.0,0.0,0.0,0.0,0.0
10/4/2023,314.029999,320.040009,314.0,318.959991,317.726379,20720100,0.0,0.0,0.0,0.0,0.0
10/5/2023,319.089996,319.980011,314.899994,319.359985,318.124817,16965600,0.0,0.0,0.0,0.0,0.0
10/6/2023,316.549988,329.190002,316.299988,327.26001,325.994293,25645500,0.0,0.0,0.0,0.0,0.0
10/9/2023,324.75,330.299988,323.179993,329.820007,328.544373,19891200,0.0,0.0,0.0,0.0,0.0
10/10/2023,330.959991,331.100006,327.670013,328.390015,327.119934,20557100,0.0,0.0,0.0,0.0,0.0
10/11/2023,331.209991,332.820007,329.140015,332.420013,331.134338,20063200,0.0,0.0,0.0,0.0,0.0
10/12/2023,330.570007,333.630005,328.720001,331.160004,329.879181,19313100,0.0,0.0,0.0,0.0,0.0
10/13/2023,332.380005,333.829987,326.359985,327.730011,326.462463,21072400,0.0,0.0,0.0,0.0,0.0
10/16/2023,331.049988,336.140015,330.600006,332.640015,331.353455,22158000,0.0,0.0,0.0,0.0,0.0
10/17/2023,329.589996,333.459991,327.410004,332.059998,330.775726,18338500,0.0,0.0,0.0,0.0,0.0
10/18/2023,332.48999,335.589996,328.299988,330.109985,328.833252,23153600,0.0,0.0,0.0,0.0,0.0
10/19/2023,332.149994,336.880005,330.910004,331.320007,330.038574,25052100,0.0,0.0,0.0,0.0,0.0
10/20/2023,331.720001,331.920013,325.450012,326.670013,325.406586,25012600,0.0,0.0,0.0,0.0,0.0
10/23/2023,325.470001,332.730011,324.390015,329.320007,328.046295,24374700,0.0,0.0,0.0,0.0,0.0
10/24/2023,331.299988,331.839996,327.600006,330.529999,329.251617,31153600,0.0,0.0,0.0,0.0,0.0
10/25/2023,345.019989,346.200012,337.619995,340.670013,339.352417,55053800,0.0,0.0,0.0,0.0,0.0
10/26/2023,340.540009,341.630005,326.940002,327.890015,326.621857,37828500,0.0,0.0,0.0,0.0,0.0
10/27/2023,330.429993,336.720001,328.399994,329.809998,328.534424,29856500,0.0,0.0,0.0,0.0,0.0
10/30/2023,333.410004,339.450012,331.829987,337.309998,336.005402,22828100,0.0,0.0,0.0,0.0,0.0
10/31/2023,338.850006,339.0,334.690002,338.109985,336.802307,20265300,0.0,0.0,0.0,0.0,0.0
11/1/2023,339.790009,347.420013,339.649994,346.070007,344.731537,28158800,0.0,0.0,0.0,0.0,0.0
11/2/2023,347.23999,348.829987,344.769989,348.320007,346.972839,24348100,0.0,0.0,0.0,0.0,0.0
11/3/2023,349.630005,354.390015,347.329987,352.799988,351.435486,23624000,0.0,0.0,0.0,0.0,0.0
11/6/2023,353.450012,357.540009,353.350006,356.529999,355.151093,23828300,0.0,0.0,0.0,0.0,0.0
11/7/2023,359.399994,362.459991,357.630005,360.529999,359.13562,25833900,0.0,0.0,0.0,0.0,0.0
11/8/2023,361.679993,363.869995,360.549988,363.200012,361.795288,26767800,0.0,0.0,0.0,0.0,0.0
11/9/2023,362.299988,364.790009,360.359985,360.690002,359.294983,24847300,0.0,0.0,0.0,0.0,0.0
11/10/2023,361.48999,370.100006,361.070007,369.670013,368.240265,28042100,0.0,0.0,0.0,0.0,0.0
11/13/2023,368.220001,368.470001,365.899994,366.679993,365.26181,19986500,0.0,0.0,0.0,0.0,0.0
11/14/2023,371.01001,371.950012,367.350006,370.269989,368.837891,27683900,0.0,0.0,0.0,0.0,0.0
11/15/2023,371.279999,373.130005,367.109985,369.670013,368.987671,26860100,0.0,0.0,0.0,0.0,0.0
11/16/2023,370.959991,376.350006,370.179993,376.170013,375.475677,27182300,0.0,0.0,0.0,0.0,0.0
11/17/2023,373.609985,374.369995,367.0,369.850006,369.167328,40157000,0.0,0.0,0.0,0.0,0.0
11/20/2023,371.220001,378.869995,371.0,377.440002,376.743317,52465100,0.0,0.0,0.0,0.0,0.0
11/21/2023,375.670013,376.220001,371.119995,373.070007,372.381378,28423100,0.0,0.0,0.0,0.0,0.0
11/22/2023,378.0,379.790009,374.970001,377.850006,377.152557,23345300,0.0,0.0,0.0,0.0,0.0
11/24/2023,377.329987,377.970001,375.140015,377.429993,376.733307,10176600,0.0,0.0,0.0,0.0,0.0
11/27/2023,376.779999,380.640015,376.200012,378.609985,377.911133,22179200,0.0,0.0,0.0,0.0,0.0
11/28/2023,378.350006,383.0,378.160004,382.700012,381.993622,20453100,0.0,0.0,0.0,0.0,0.0
11/29/2023,383.76001,384.299988,377.440002,378.850006,378.150696,28963400,0.0,0.0,0.0,0.0,0.0
11/30/2023,378.48999,380.089996,375.470001,378.910004,378.210602,30554400,0.0,0.0,0.0,0.0,0.0
12/1/2023,376.76001,378.160004,371.309998,374.51001,373.818726,33020400,0.0,0.0,0.0,0.0,0.0
12/4/2023,369.100006,369.519989,362.899994,369.140015,368.458649,32063300,0.0,0.0,0.0,0.0,0.0
12/5/2023,366.450012,373.079987,365.619995,372.519989,371.832367,23065000,0.0,0.0,0.0,0.0,0.0
12/6/2023,373.540009,374.179993,368.029999,368.799988,368.119232,21182100,0.0,0.0,0.0,0.0,0.0
12/7/2023,368.230011,371.450012,366.320007,370.950012,370.265289,23118900,0.0,0.0,0.0,0.0,0.0
12/8/2023,369.200012,374.459991,368.230011,374.230011,373.539246,20144800,0.0,0.0,0.0,0.0,0.0
12/11/2023,368.480011,371.600006,366.100006,371.299988,370.614624,27708800,0.0,0.0,0.0,0.0,0.0
12/12/2023,370.850006,374.420013,370.459991,374.380005,373.688965,24838300,0.0,0.0,0.0,0.0,0.0
12/13/2023,376.019989,377.640015,370.769989,374.369995,373.678955,30955500,0.0,0.0,0.0,0.0,0.0
12/14/2023,373.309998,373.76001,364.130005,365.929993,365.254547,43277500,0.0,0.0,0.0,0.0,0.0
12/15/2023,366.850006,372.399994,366.279999,370.730011,370.045715,78478200,0.0,0.0,0.0,0.0,0.0
12/18/2023,369.450012,373.0,368.679993,372.649994,371.962128,21802900,0.0,0.0,0.0,0.0,0.0
12/19/2023,371.48999,373.26001,369.839996,373.26001,372.571045,20603700,0.0,0.0,0.0,0.0,0.0
12/20/2023,375.0,376.029999,370.529999,370.619995,369.935883,26316700,0.0,0.0,0.0,0.0,0.0
12/21/2023,372.559998,374.410004,370.040009,373.540009,372.850525,17708000,0.0,0.0,0.0,0.0,0.0
12/22/2023,373.679993,375.179993,372.709991,374.579987,373.88858,17091100,0.0,0.0,0.0,0.0,0.0
12/26/2023,375.0,376.940002,373.5,374.660004,373.968445,12673100,0.0,0.0,0.0,0.0,0.0
12/27/2023,373.690002,375.059998,372.809998,374.070007,373.379547,14905400,0.0,0.0,0.0,0.0,0.0
12/28/2023,375.369995,376.459991,374.160004,375.279999,374.58728,14327000,0.0,0.0,0.0,0.0,0.0
12/29/2023,376.0,377.160004,373.480011,376.040009,375.345886,18723000,0.0,0.0,0.0,0.0,0.0
1/2/2024,373.859985,375.899994,366.769989,370.869995,370.185425,25258600,0.35896170139312744,0.1657002866268158,0.15141144394874573,0.15663960576057434,0.16728699207305908
1/3/2024,369.01001,373.26001,368.51001,370.600006,369.915924,23083500,0.3204116225242615,0.18355615437030792,0.16427454352378845,0.15967802703380585,0.1720796525478363
1/4/2024,370.670013,373.100006,367.170013,367.940002,367.260834,20901500,0.3686304986476898,0.17296729981899261,0.16454042494297028,0.13879556953907013,0.15506619215011597
1/5/2024,368.970001,372.059998,366.5,367.75,367.071198,20987000,0.35966670513153076,0.17103645205497742,0.15157340466976166,0.15596771240234375,0.1617557257413864
1/8/2024,369.299988,375.200012,369.01001,374.690002,373.998383,23134000,0.3225812613964081,0.15057899057865143,0.14980977773666382,0.18779884278774261,0.18923109769821167
1/9/2024,372.01001,375.98999,371.190002,375.790009,375.096375,20830000,0.35066163539886475,0.1793297380208969,0.15890605747699738,0.14427267014980316,0.16682986915111542
1/10/2024,376.369995,384.170013,376.320007,382.769989,382.063446,25514200,0.29924339056015015,0.16026659309864044,0.1771191656589508,0.174774169921875,0.1885966807603836
1/11/2024,386.0,390.679993,380.380005,384.630005,383.920044,27850800,0.33630698919296265,0.16927145421504974,0.1591755747795105,0.1601032316684723,0.17514273524284363
1/12/2024,385.48999,388.679993,384.649994,388.470001,387.75296,21645700,0.3418724536895752,0.19728747010231018,0.17659904062747955,0.1493137925863266,0.13492724299430847
1/16/2024,393.660004,394.029999,387.619995,390.269989,389.549622,27202300,0.3005921542644501,0.18425825238227844,0.16109341382980347,0.16869919002056122,0.1853569597005844
1/17/2024,387.980011,390.109985,384.809998,389.470001,388.751099,22234100,0.3223658502101898,0.18546009063720703,0.17181025445461273,0.16275840997695923,0.1576053500175476
1/18/2024,391.720001,393.98999,390.119995,393.869995,393.142975,23392100,0.31748953461647034,0.1671845018863678,0.1670248657464981,0.1703004539012909,0.17800062894821167
1/19/2024,395.76001,398.670013,393.5,398.670013,397.934143,29272000,0.31426531076431274,0.17438222467899323,0.167098730802536,0.17829422652721405,0.16595950722694397
1/22/2024,400.019989,400.619995,393.589996,396.51001,395.778107,27016900,0.24711735546588898,0.16008464992046356,0.16698616743087769,0.20496246218681335,0.22084933519363403
1/23/2024,395.75,399.380005,393.929993,398.899994,398.163696,20525900,0.2879539132118225,0.17036846280097961,0.17007765173912048,0.18200825154781342,0.18959170579910278
1/24/2024,401.540009,405.630005,400.450012,402.559998,401.816925,24867000,0.24384473264217377,0.1566695272922516,0.17733760178089142,0.20467564463615417,0.21747250854969025
1/25/2024,404.320007,407.01001,402.529999,404.869995,404.122681,21021200,0.34223800897598267,0.17152979969978333,0.15668196976184845,0.157027468085289,0.17252270877361298
1/26/2024,404.369995,406.170013,402.429993,403.929993,403.184418,17803300,0.26067882776260376,0.16031794250011444,0.16651372611522675,0.19401250779628754,0.2184770256280899
1/29/2024,406.059998,409.980011,404.329987,409.720001,408.963715,24510200,0.2886810898780823,0.1489320993423462,0.146043598651886,0.19349373877048492,0.22284944355487823
1/30/2024,412.26001,413.049988,406.450012,408.589996,407.835815,33477600,0.42185336351394653,0.18766795098781586,0.1497538834810257,0.12712806463241577,0.11359678953886032
1/31/2024,406.959991,415.320007,397.209991,397.579987,396.84613,47871100,0.276200532913208,0.1477845460176468,0.1606677621603012,0.2054854929447174,0.2098616510629654
2/1/2024,401.829987,408.0,401.799988,403.779999,403.034698,30657700,0.27422910928726196,0.15474463999271393,0.17062914371490479,0.18999674916267395,0.21040035784244537
2/2/2024,403.809998,412.649994,403.559998,411.220001,410.460968,28245000,0.2781989574432373,0.16621939837932587,0.17383316159248352,0.19618234038352966,0.18556614220142365
2/5/2024,409.899994,411.160004,403.98999,405.649994,404.901245,25352300,0.25711897015571594,0.17251116037368774,0.16672343015670776,0.19689932465553284,0.2067471146583557
2/6/2024,405.880005,407.970001,402.910004,405.48999,404.741516,18382600,0.2763109803199768,0.1555260270833969,0.15469114482402802,0.2006152719259262,0.21285653114318848
2/7/2024,407.440002,414.299988,407.399994,414.049988,413.285706,22340500,0.28343260288238525,0.16487766802310944,0.17165744304656982,0.1867685765028,0.1932637244462967
2/8/2024,414.049988,415.559998,412.529999,414.109985,413.345612,21225300,0.2870813012123108,0.15150509774684906,0.16023118793964386,0.18306240439414978,0.21811999380588531
2/9/2024,415.25,420.820007,415.089996,420.549988,419.773712,22032800,0.27353960275650024,0.17815424501895905,0.17380677163600922,0.19683142006397247,0.17766791582107544
2/12/2024,420.559998,420.73999,414.75,415.26001,414.4935,21202900,0.32920369505882263,0.16828113794326782,0.1542230248451233,0.16685494780540466,0.1814371943473816
2/13/2024,404.940002,410.070007,403.390015,406.320007,405.570007,27824900,0.3562505841255188,0.17239642143249512,0.15295931696891785,0.15319795906543732,0.16519570350646973
2/14/2024,408.070007,409.839996,404.570007,409.48999,409.48999,20401200,0.33935683965682983,0.18995609879493713,0.16420049965381622,0.14918436110019684,0.15730218589305878
2/15/2024,408.140015,409.130005,404.290009,406.559998,406.559998,21825500,0.3285108506679535,0.17340391874313354,0.17361056804656982,0.164070725440979,0.16040395200252533
2/16/2024,407.959991,408.290009,403.440002,404.059998,404.059998,22281100,0.3479193449020386,0.17698077857494354,0.16789889335632324,0.15231244266033173,0.1548885852098465
2/20/2024,403.23999,404.48999,398.01001,402.790009,402.790009,24307900,0.3677346408367157,0.1997067630290985,0.16351932287216187,0.14161662757396698,0.12742266058921814
2/21/2024,400.170013,402.290009,397.220001,402.179993,402.179993,18631100,0.36996594071388245,0.19436602294445038,0.16125407814979553,0.14927847683429718,0.12513545155525208
2/22/2024,410.190002,412.829987,408.570007,411.649994,411.649994,27009900,0.31995025277137756,0.17017661035060883,0.1627424955368042,0.1732345074415207,0.17389613389968872
2/23/2024,415.670013,415.859985,408.970001,410.339996,410.339996,16295900,0.32260191440582275,0.16779662668704987,0.16128215193748474,0.17258019745349884,0.175739124417305
2/26/2024,411.459991,412.160004,407.359985,407.540009,407.540009,16193500,0.2811550796031952,0.16350802779197693,0.16425348818302155,0.1892027109861374,0.20188073813915253
2/27/2024,407.98999,408.320007,403.850006,407.480011,407.480011,14835800,0.3349277377128601,0.16312667727470398,0.15533368289470673,0.1668051779270172,0.17980675399303436
2/28/2024,408.179993,409.299988,405.320007,407.720001,407.720001,13183100,0.2855837643146515,0.16068419814109802,0.16178418695926666,0.18077054619789124,0.2111773043870926
2/29/2024,408.640015,414.200012,405.920013,413.640015,413.640015,31947300,0.3443204164505005,0.17925895750522614,0.15695151686668396,0.15588505566120148,0.16358406841754913
3/1/2024,411.269989,415.869995,410.880005,415.5,415.5,17800300,0.3077690601348877,0.17582707107067108,0.17001983523368835,0.1601770669221878,0.18620698153972626
3/4/2024,413.440002,417.350006,412.320007,414.920013,414.920013,17596000,0.3165377974510193,0.1618034839630127,0.16230490803718567,0.18130894005298615,0.1780448704957962
3/5/2024,413.959991,414.25,400.640015,402.649994,402.649994,26919200,0.3305377662181854,0.1801239252090454,0.17246605455875397,0.16116482019424438,0.1557074785232544
3/6/2024,402.970001,405.160004,398.390015,402.089996,402.089996,22344100,0.3263789713382721,0.18926307559013367,0.17807935178279877,0.15831546485424042,0.14796313643455505
3/7/2024,406.119995,409.779999,402.23999,409.140015,409.140015,18718500,0.3529708683490753,0.1838906705379486,0.16080892086029053,0.15036943554878235,0.15196019411087036
3/8/2024,407.959991,410.420013,404.329987,406.220001,406.220001,17971700,0.30264854431152344,0.17208558320999146,0.16399534046649933,0.1691741943359375,0.19209635257720947
3/11/2024,403.76001,405.679993,401.26001,404.519989,404.519989,16120800,0.2847137153148651,0.16844147443771362,0.15229327976703644,0.17723305523395538,0.21731849014759064
3/12/2024,407.619995,415.570007,406.790009,415.279999,415.279999,22457000,0.38783174753189087,0.1900738924741745,0.14946365356445312,0.13074876368045807,0.14188197255134583
3/13/2024,418.100006,418.179993,411.450012,415.100006,415.100006,17115900,0.3018084764480591,0.19286255538463593,0.18630650639533997,0.16954636573791504,0.14947614073753357
3/14/2024,420.23999,427.820007,417.98999,425.220001,425.220001,34157300,0.2986510396003723,0.1756061464548111,0.16310760378837585,0.18525376915931702,0.1773814707994461
3/15/2024,419.290009,422.600006,412.790009,416.420013,416.420013,45049800,0.3829875588417053,0.17015735805034637,0.1503903716802597,0.14764437079429626,0.14882038533687592
3/18/2024,414.25,420.730011,413.779999,417.320007,417.320007,20106000,0.2905729115009308,0.16681285202503204,0.17184443771839142,0.19428549706935883,0.17648431658744812
